5.100020004000800355e-01, 1.713168978363925715e-65
5.101020204040808137e-01, 2.445420069903745907e-65
5.102020404080815918e-01, 3.488821168433620275e-65
5.103020604120823700e-01, 4.974803272801911332e-65
5.104020804160832592e-01, 7.089981141854159571e-65
5.105021004200840373e-01, 1.009918237095496831e-64
5.106021204240848155e-01, 1.437802768570487379e-64
5.107021404280855936e-01, 2.045899905899488598e-64
5.108021604320863718e-01, 2.909654449575887594e-64
5.109021804360872610e-01, 4.135903662566055274e-64
5.110022004400880391e-01, 5.875859182648749574e-64
5.111022204440888173e-01, 8.343423921815390897e-64
5.112022404480895954e-01, 1.184102252761391548e-63
5.113022604520903736e-01, 1.679600791132017386e-63
5.114022804560912627e-01, 2.381194658933964439e-63
5.115023004600920409e-01, 3.374082481888627403e-63
5.116023204640928190e-01, 4.778465517164230071e-63
5.117023404680935972e-01, 6.763837788765677243e-63
5.118023604720943753e-01, 9.569073208668196040e-63
5.119023804760952645e-01, 1.353064615158605338e-62
5.120024004800960427e-01, 1.912225750607047819e-62
5.121024204840968208e-01, 2.701044590493655608e-62
5.122024404880975990e-01, 3.813259066374105369e-62
5.123024604920983771e-01, 5.380626363645679822e-62
5.124024804960992663e-01, 7.588244660839038383e-62
5.125025005001000444e-01, 1.069600952083142152e-61
5.126025205041008226e-01, 1.506864504156301808e-61
5.127025405081016007e-01, 2.121771397710272973e-61
5.128025605121023789e-01, 2.986035349075334599e-61
5.129025805161032681e-01, 4.200135145711042029e-61
5.130026005201040462e-01, 5.904777681615190704e-61
5.131026205241048244e-01, 8.296898992632603573e-61
5.132026405281056025e-01, 1.165198779882135287e-60
5.133026605321063807e-01, 1.635521303724156032e-60
5.134026805361072698e-01, 2.294480418987308852e-60
5.135027005401080480e-01, 3.217247500739767113e-60
5.136027205441088261e-01, 4.508754145335835682e-60
5.137027405481096043e-01, 6.315396224006287023e-60
5.138027605521103824e-01, 8.841309985668069186e-60
5.139027805561112716e-01, 1.237099405700765762e-59
5.140028005601120498e-01, 1.730073463945054019e-59
5.141028205641128279e-01, 2.418223613411295464e-59
5.142028405681136061e-01, 3.378316516198139759e-59
5.143028605721143842e-01, 4.717111926893558334e-59
5.144028805761152734e-01, 6.583002077083112514e-59
5.145029005801160515e-01, 9.182137016661070182e-59
5.146029205841168297e-01, 1.280075283568840991e-58
5.147029405881176078e-01, 1.783607217556535692e-58
5.148029605921183860e-01, 2.483904511035002364e-58
5.149029805961192752e-01, 3.457343554901337208e-58
5.150030006001200533e-01, 4.809746027095214430e-58
5.151030206041208315e-01, 6.687652798623150023e-58
5.152030406081216096e-01, 9.293884204715874986e-58
5.153030606121223878e-01, 1.290900480786585383e-57
5.154030806161232769e-01, 1.792091722974475218e-57
5.155031006201240551e-01, 2.486564170353365069e-57
5.156031206241248332e-01, 3.448347901378002364e-57
5.157031406281256114e-01, 4.779631829706322269e-57
5.158031606321263896e-01, 6.621399326131252821e-57
5.159031806361272787e-01, 9.168052297777012215e-57
5.160032006401280569e-01, 1.268750860379756678e-56
5.161032206441288350e-01, 1.754880643096017962e-56
5.162032406481296132e-01, 2.425999927033993290e-56
5.163032606521303913e-01, 3.352014969179812654e-56
5.164032806561311695e-01, 4.629062893054930522e-56
5.165033006601320587e-01, 6.389283804864987007e-56
5.166033206641328368e-01, 8.814206957776735014e-56
5.167033406681336150e-01, 1.215307767606630677e-55
5.168033606721343931e-01, 1.674793512386053632e-55
5.169033806761351713e-01, 2.306790914160825150e-55
5.170034006801360604e-01, 3.175609997256529171e-55
5.171034206841368386e-01, 4.369362277031389964e-55
5.172034406881376167e-01, 6.008705451647984262e-55
5.173034606921383949e-01, 8.258777040991032379e-55
5.174034806961391730e-01, 1.134547111182611280e-54
5.175035007001400622e-01, 1.557762672423278194e-54
5.176035207041408404e-01, 2.137725892828848585e-54
5.177035407081416185e-01, 2.932072524281874215e-54
5.178035607121423967e-01, 4.019475307683321861e-54
5.179035807161431748e-01, 5.507265169978190269e-54
5.180036007201440640e-01, 7.541792455225316968e-54
5.181036207241448421e-01, 1.032250570781311539e-53
5.182036407281456203e-01, 1.412107152135124501e-53
5.183036607321463984e-01, 1.930732644922752698e-53
5.184036807361471766e-01, 2.638448325234319340e-53
5.185037007401480658e-01, 3.603686575836270047e-53
5.186037207441488439e-01, 4.919459586451613792e-53
5.187037407481496221e-01, 6.712120559253553383e-53
5.188037607521504002e-01, 9.153223475237068439e-53
5.189037807561511784e-01, 1.247556861465633748e-52
5.190038007601520675e-01, 1.699489941593487173e-52
5.191038207641528457e-01, 2.313922526496176439e-52
5.192038407681536238e-01, 3.148842914094498381e-52
5.193038607721544020e-01, 4.282773858973170046e-52
5.194038807761551801e-01, 5.821987341459819700e-52
5.195039007801560693e-01, 7.910234101670133098e-52
5.196039207841568475e-01, 1.074185738904375737e-51
5.197039407881576256e-01, 1.457945850325730369e-51
5.198039607921584038e-01, 1.977768119315254928e-51
5.199039807961591819e-01, 2.681521700690501152e-51
5.200040008001600711e-01, 3.633784983706013330e-51
5.201040208041608492e-01, 4.921631596599741390e-51
5.202040408081616274e-01, 6.662403690065730384e-51
5.203040608121624055e-01, 9.014149408661463892e-51
5.204040808161631837e-01, 1.218963008424417387e-50
5.205041008201640729e-01, 1.647510786434164162e-50
5.206041208241648510e-01, 2.225553162966260876e-50
5.207041408281656292e-01, 3.004828192540339067e-50
5.208041608321664073e-01, 4.054835907855767404e-50
5.209041808361671855e-01, 5.468886223241537042e-50
5.210042008401680746e-01, 7.372188968272667087e-50
5.211042208441688528e-01, 9.932669737652070106e-50
5.212042408481696310e-01, 1.337542215226781834e-49
5.213042608521704091e-01, 1.800200867816997470e-49
5.214042808561711873e-01, 2.421622267809384086e-49
5.215043008601720764e-01, 3.255845606569076927e-49
5.216043208641728546e-01, 4.375152236125239832e-49
5.217043408681736327e-01, 5.876172035970029700e-49
5.218043608721744109e-01, 7.888016330867384826e-49
5.219043808761751890e-01, 1.058310405248035605e-48
5.220044008801760782e-01, 1.419156521255534178e-48
5.221044208841768564e-01, 1.902039336097752279e-48
5.222044408881776345e-01, 2.547889901810761663e-48
5.223044608921784127e-01, 3.411251870392810032e-48
5.224044808961791908e-01, 4.564769810879453770e-48
5.225045009001800800e-01, 6.105144443113048587e-48
5.226045209041808581e-01, 8.161029935681116363e-48
5.227045409081816363e-01, 1.090350091565247341e-47
5.228045609121824144e-01, 1.455991782690697126e-47
5.229045809161831926e-01, 1.943228402295617402e-47
5.230046009201840818e-01, 2.592153652205027218e-47
5.231046209241848599e-01, 3.455967095284535810e-47
5.232046409281856381e-01, 4.605220429634214482e-47
5.233046609321864162e-01, 6.133427165896747702e-47
5.234046809361871944e-01, 8.164469449276441889e-47
5.235047009401880835e-01, 1.086237245915029109e-46
5.236047209441888617e-01, 1.444419617442999869e-46
5.237047409481896398e-01, 1.919702949766467072e-46
5.238047609521904180e-01, 2.550038000455988228e-46
5.239047809561911961e-01, 3.385565640354534989e-46
5.240048009601920853e-01, 4.492496947000006416e-46
5.241048209641928635e-01, 5.958216898469675701e-46
5.242048409681936416e-01, 7.897993886054420208e-46
5.243048609721944198e-01, 1.046379550425739607e-45
5.244048809761951979e-01, 1.385586553284701844e-45
5.245049009801960871e-01, 1.833791867831815262e-45
5.246049209841968652e-01, 2.425707276613052111e-45
5.247049409881976434e-01, 3.206998121822489301e-45
5.248049609921984215e-01, 4.237707589747246001e-45
5.249049809961991997e-01, 5.596741301125109481e-45
5.250050010002000889e-01, 7.387737328528398369e-45
5.251050210042008670e-01, 9.746745460824185769e-45
5.252050410082016452e-01, 1.285226789081612134e-44
5.253050610122024233e-01, 1.693838033342898453e-44
5.254050810162032015e-01, 2.231186930061555679e-44
5.255051010202040906e-01, 2.937460262597955368e-44
5.256051210242048688e-01, 3.865271542781374997e-44
5.257051410282056469e-01, 5.083466717543854450e-44
5.258051610322064251e-01, 6.682083920991797767e-44
5.259051810362072032e-01, 8.778813704334593139e-44
5.260052010402080924e-01, 1.152740909974506892e-43
5.261052210442088706e-01, 1.512862805307174348e-43
5.262052410482096487e-01, 1.984446299181791545e-43
5.263052610522104269e-01, 2.601663490561374385e-43
5.264052810562112050e-01, 3.409061688244417775e-43
5.265053010602120942e-01, 4.464682330989415329e-43
5.266053210642128724e-01, 5.844108001049832571e-43
5.267053410682136505e-01, 7.645710838503585396e-43
5.268053610722144287e-01, 9.997455292298085774e-43
5.269053810762152068e-01, 1.306571071941486719e-42
5.270054010802160960e-01, 1.706666140446566624e-42
5.271054210842168741e-01, 2.228107149872251326e-42
5.272054410882176523e-01, 2.907338090480586466e-42
5.273054610922184304e-01, 3.791638900305156544e-42
5.274054810962192086e-01, 4.942314391149963112e-42
5.275055011002200978e-01, 6.438811817684089093e-42
5.276055211042208759e-01, 8.384034614316830264e-42
5.277055411082216541e-01, 1.091119604410080608e-41
5.278055611122224322e-01, 1.419265419301714562e-41
5.279055811162232104e-01, 1.845129487908858294e-41
5.280056011202240995e-01, 2.397518925001184922e-41
5.281056211242248777e-01, 3.113645782768252213e-41
5.282056411282256558e-01, 4.041553489277196335e-41
5.283056611322264340e-01, 5.243236213170185144e-41
5.284056811362272121e-01, 6.798646842228726574e-41
5.285057011402281013e-01, 8.810843897808470130e-41
5.286057211442288795e-01, 1.141259741641014804e-40
5.287057411482296576e-01, 1.477486272325377884e-40
5.288057611522304358e-01, 1.911764431616821037e-40
5.289057811562312139e-01, 2.472391638767285092e-40
5.290058011602321031e-01, 3.195745022600197904e-40
5.291058211642328812e-01, 4.128563247913692514e-40
5.292058411682336594e-01, 5.330865549679135063e-40
5.293058611722344375e-01, 6.879683871353823572e-40
5.294058811762352157e-01, 8.873831984337140553e-40
5.295059011802359938e-01, 1.143999637503061157e-39
5.296059211842368830e-01, 1.474051096421933195e-39
5.297059411882376612e-01, 1.898327571402524151e-39
5.298059611922384393e-01, 2.443440336170729239e-39
5.299059811962392175e-01, 3.143433580936816877e-39
5.300060012002399956e-01, 4.041837080747570922e-39
5.301060212042408848e-01, 5.194279147330329300e-39
5.302060412082416629e-01, 6.671810970120215303e-39
5.303060612122424411e-01, 8.565133703705565209e-39
5.304060812162432192e-01, 1.098997049672300579e-38
5.305061012202439974e-01, 1.409388982927467301e-38
5.306061212242448866e-01, 1.806496748350665342e-38
5.307061412282456647e-01, 2.314277654780795227e-38
5.308061612322464429e-01, 2.963232348501632915e-38
5.309061812362472210e-01, 3.792171029438798208e-38
5.310062012402479992e-01, 4.850450670737077647e-38
5.311062212442488883e-01, 6.200807287466671816e-38
5.312062412482496665e-01, 7.922939551563606976e-38
5.313062612522504446e-01, 1.011804057598558062e-37
5.314062812562512228e-01, 1.291452558526750804e-37
5.315063012602520010e-01, 1.647526706870901158e-37
5.316063212642528901e-01, 2.100672914329279894e-37
5.317063412682536683e-01, 2.677049331366315422e-37
5.318063612722544464e-01, 3.409779369201591565e-37
5.319063812762552246e-01, 4.340783737091600153e-37
5.320064012802560027e-01, 5.523088292573535283e-37
5.321064212842568919e-01, 7.023729679416049776e-37
5.322064412882576701e-01, 8.927411577551309716e-37
5.323064612922584482e-01, 1.134110293318622474e-36
5.324064812962592264e-01, 1.439981766700373875e-36
5.325065013002600045e-01, 1.827387542375452023e-36
5.326065213042608937e-01, 2.317801784436510928e-36
5.327065413082616718e-01, 2.938284823117165126e-36
5.328065613122624500e-01, 3.722917882590056136e-36
5.329065813162632281e-01, 4.714601478945919127e-36
5.330066013202640063e-01, 5.967308425117830641e-36
5.331066213242648955e-01, 7.548904800801079087e-36
5.332066413282656736e-01, 9.544680114878100670e-36
5.333066613322664518e-01, 1.206176250950115699e-35
5.334066813362672299e-01, 1.523463783986251424e-35
5.335067013402680081e-01, 1.923204480163651779e-35
5.336067213442688972e-01, 2.426558442437506580e-35
5.337067413482696754e-01, 3.060046423246382341e-35
5.338067613522704535e-01, 3.856889892909655725e-35
5.339067813562712317e-01, 4.858681518182591536e-35
5.340068013602720098e-01, 6.117466364406825560e-35
5.341068213642728990e-01, 7.698333370258422449e-35
5.342068413682736772e-01, 9.682640416553072020e-35
5.343068613722744553e-01, 1.217202567308453342e-34
5.344068813762752335e-01, 1.529339415344705024e-34
5.345069013802760116e-01, 1.920511312534563904e-34
5.346069213842769008e-01, 2.410470516090565126e-34
5.347069413882776789e-01, 3.023839555659185804e-34
5.348069613922784571e-01, 3.791295453250672117e-34
5.349069813962792352e-01, 4.751037761993472533e-34
5.350070014002800134e-01, 5.950607435151568793e-34
5.351070214042809026e-01, 7.449139114559056685e-34
5.352070414082816807e-01, 9.320148568470574105e-34
5.353070614122824589e-01, 1.165498051420729639e-33
5.354070814162832370e-01, 1.456707090920270808e-33
5.355071014202840152e-01, 1.819721317925154952e-33
5.356071214242849043e-01, 2.272006123075411269e-33
5.357071414282856825e-01, 2.835215523913816122e-33
5.358071614322864606e-01, 3.536182128002421125e-33
5.359071814362872388e-01, 4.408137550378947965e-33
5.360072014402880169e-01, 5.492216094960516741e-33
5.361072214442889061e-01, 6.839306414298030341e-33
5.362072414482896843e-01, 8.512330405065516207e-33
5.363072614522904624e-01, 1.058904635214222730e-32
5.364072814562912406e-01, 1.316549499894851181e-32
5.365073014602920187e-01, 1.636023364135339312e-32
5.366073214642929079e-01, 2.031953554148836468e-32
5.367073414682936860e-01, 2.522377117759068546e-32
5.368073614722944642e-01, 3.129523558954468090e-32
5.369073814762952424e-01, 3.880774416513421956e-32
5.370074014802960205e-01, 4.809838983856350374e-32
5.371074214842969097e-01, 5.958194049729880803e-32
5.372074414882976878e-01, 7.376845962527635639e-32
5.373074614922984660e-01, 9.128485972400030472e-32
5.374074814962992441e-01, 1.129012515196830029e-31
5.375075015003000223e-01, 1.395631380190478694e-31
5.376075215043009115e-01, 1.724307279039292222e-31
5.377075415083016896e-01, 2.129269157276924694e-31
5.378075615123024678e-01, 2.627958067287756672e-31
5.379075815163032459e-01, 3.241740636304176130e-31
5.380076015203040241e-01, 3.996778357673233901e-31
5.381076215243048022e-01, 4.925086143351199423e-31
5.382076415283056914e-01, 6.065820619902111390e-31
5.383076615323064695e-01, 7.466847150139427568e-31
5.384076815363072477e-01, 9.186644812700147159e-31
5.385077015403080258e-01, 1.129662092525251485e-30
5.386077215443088040e-01, 1.388392157664296708e-30
5.387077415483096932e-01, 1.705484254487098893e-30
5.388077615523104713e-01, 2.093896652642424429e-30
5.389077815563112495e-01, 2.569417851147165897e-30
5.390078015603120276e-01, 3.151274227208130823e-30
5.391078215643128058e-01, 3.862865831852839105e-30
5.392078415683136949e-01, 4.732656855134859892e-30
5.393078615723144731e-01, 5.795252666068503348e-30
5.394078815763152512e-01, 7.092701784694350791e-30
5.395079015803160294e-01, 8.676068873730829231e-30
5.396079215843168075e-01, 1.060733409279661017e-29
5.397079415883176967e-01, 1.296168523346235142e-29
5.398079615923184749e-01, 1.583028229832352308e-29
5.399079815963192530e-01, 1.932359001750944901e-29
5.400080016003200312e-01, 2.357539270455548831e-29
5.401080216043208093e-01, 2.874762842583897039e-29
5.402080416083216985e-01, 3.503620638708220234e-29
5.403080616123224766e-01, 4.267800354869412932e-29
5.404080816163232548e-01, 5.195927474205651235e-29
5.405081016203240329e-01, 6.322575612193135200e-29
5.406081216243248111e-01, 7.689479601809746626e-29
5.407081416283257003e-01, 9.346991175001584814e-29
5.408081616323264784e-01, 1.135582476419190181e-28
5.409081816363272566e-01, 1.378915005648663068e-28
5.410082016403280347e-01, 1.673509874801502000e-28
5.411082216443288129e-01, 2.029976577843837730e-28
5.412082416483297020e-01, 2.461080054305188155e-28
5.413082616523304802e-01, 2.982170161444841844e-28
5.414082816563312583e-01, 3.611694986606319372e-28
5.415083016603320365e-01, 4.371814017356827266e-28
5.416083216643328146e-01, 5.289130178007587185e-28
5.417083416683337038e-01, 6.395563277170611890e-28
5.418083616723344820e-01, 7.729391588936848134e-28
5.419083816763352601e-01, 9.336493223586183438e-28
5.420084016803360383e-01, 1.127182476536026960e-27
5.421084216843368164e-01, 1.360118152066937124e-27
5.422084416883377056e-01, 1.640329181230494026e-27
5.423084616923384838e-01, 1.977230728709462188e-27
5.424084816963392619e-01, 2.382076242524245679e-27
5.425085017003400401e-01, 2.868308964020447658e-27
5.426085217043408182e-01, 3.451979187855192675e-27
5.427085417083417074e-01, 4.152239286588986825e-27
5.428085617123424855e-01, 4.991930655981900523e-27
5.429085817163432637e-01, 5.998279250268778494e-27
5.430086017203440418e-01, 7.203719324161175496e-27
5.431086217243448200e-01, 8.646868453112344802e-27
5.432086417283457092e-01, 1.037368095017713465e-26
5.433086617323464873e-01, 1.243881153515894768e-26
5.434086817363472655e-01, 1.490722665408706781e-26
5.435087017403480436e-01, 1.785610732699027793e-26
5.436087217443488218e-01, 2.137709497356344705e-26
5.437087417483497109e-01, 2.557894050779608276e-26
5.438087617523504891e-01, 3.059062731057472608e-26
5.439087817563512672e-01, 3.656505072281979310e-26
5.440088017603520454e-01, 4.368335072687685614e-26
5.441088217643528235e-01, 5.216001082068230047e-26
5.442088417683537127e-01, 6.224885510601400724e-26
5.443088617723544909e-01, 7.425009773492548865e-26
5.444088817763552690e-01, 8.851862457859653813e-26
5.445089017803560472e-01, 1.054737168652556819e-25
5.446089217843568253e-01, 1.256104612318261846e-25
5.447089417883577145e-01, 1.495131308962894531e-25
5.448089617923584926e-01, 1.778708693479896998e-25
5.449089817963592708e-01, 2.114960620634828377e-25
5.450090018003600489e-01, 2.513458444229255840e-25
5.451090218043608271e-01, 2.985472665370775350e-25
5.452090418083617163e-01, 3.544267195939581694e-25
5.453090618123624944e-01, 4.205443253171879915e-25
5.454090818163632726e-01, 4.987341021649893578e-25
5.455091018203640507e-01, 5.911508512372259899e-25
5.456091218243648289e-01, 7.003248540828154057e-25
5.457091418283657180e-01, 8.292256466482036484e-25
5.458091618323664962e-01, 9.813363318471164589e-25
5.459091818363672743e-01, 1.160740121504208805e-24
5.460092018403680525e-01, 1.372221061097312069e-24
5.461092218443688306e-01, 1.621381192801797679e-24
5.462092418483697198e-01, 1.914776759491833859e-24
5.463092618523704980e-01, 2.260076451051840329e-24
5.464092818563712761e-01, 2.666245151958630767e-24
5.465093018603720543e-01, 3.143757173940919403e-24
5.466093218643728324e-01, 3.704843559138520905e-24
5.467093418683737216e-01, 4.363778728296861181e-24
5.468093618723744997e-01, 5.137212537373496690e-24
5.469093818763752779e-01, 6.044554708349961410e-24
5.470094018803760560e-01, 7.108419631641027930e-24
5.471094218843768342e-01, 8.355140716082478535e-24
5.472094418883777234e-01, 9.815364808005563872e-24
5.473094618923785015e-01, 1.152473873604139192e-23
5.474094818963792797e-01, 1.352470178863040736e-23
5.475095019003800578e-01, 1.586339992541091256e-23
5.476095219043808360e-01, 1.859673979441930008e-23
5.477095419083817252e-01, 2.178960321072260706e-23
5.478095619123825033e-01, 2.551724568998747047e-23
5.479095819163832815e-01, 2.986690596893003709e-23
5.480096019203840596e-01, 3.493965723530554549e-23
5.481096219243848378e-01, 4.085253509193633943e-23
5.482096419283857269e-01, 4.774098215730020300e-23
5.483096619323865051e-01, 5.576165473309374888e-23
5.484096819363872832e-01, 6.509564322933576389e-23
5.485097019403880614e-01, 7.595216512145006584e-23
5.486097219443888395e-01, 8.857279722527272018e-23
5.487097419483897287e-01, 1.032363231291976829e-22
5.488097619523905069e-01, 1.202642818466046667e-22
5.489097819563912850e-01, 1.400273152899906997e-22
5.490098019603920632e-01, 1.629524251792063887e-22
5.491098219643928413e-01, 1.895312646599459002e-22
5.492098419683937305e-01, 2.203296064210221190e-22
5.493098619723945086e-01, 2.559981476812890011e-22
5.494098819763952868e-01, 2.972848333145107684e-22
5.495099019803960649e-01, 3.450489018618828179e-22
5.496099219843968431e-01, 4.002768855525751107e-22
5.497099419883977323e-01, 4.641008250422050589e-22
5.498099619923985104e-01, 5.378189927591432204e-22
5.499099819963992886e-01, 6.229194559290300732e-22
5.500100020004000667e-01, 7.211068519750853847e-22
5.501100220044008449e-01, 8.343327955730172313e-22
5.502100420084017340e-01, 9.648303887168200315e-22
5.503100620124025122e-01, 1.115153363335894400e-21
5.504100820164032903e-01, 1.288220450966390322e-21
5.505101020204040685e-01, 1.487365646443254714e-21
5.506101220244048466e-01, 1.716395113370508143e-21
5.507101420284057358e-01, 1.979651569115749071e-21
5.508101620324065140e-01, 2.282087087242669473e-21
5.509101820364072921e-01, 2.629345366716982655e-21
5.510102020404080703e-01, 3.027854641039169756e-21
5.511102220444088484e-01, 3.484932537990265647e-21
5.512102420484097376e-01, 4.008904353282329372e-21
5.513102620524105157e-01, 4.609236370631432729e-21
5.514102820564112939e-01, 5.296686048289250067e-21
5.515103020604120720e-01, 6.083471099649317852e-21
5.516103220644128502e-01, 6.983459725229103088e-21
5.517103420684137394e-01, 8.012384507197390332e-21
5.518103620724145175e-01, 9.188082758031180348e-21
5.519103820764152957e-01, 1.053076642440429964e-20
5.520104020804160738e-01, 1.206332498867149630e-20
5.521104220844168520e-01, 1.381166518643751313e-20
5.522104420884177411e-01, 1.580509177274884027e-20
5.523104620924185193e-01, 1.807673402496254868e-20
5.524104820964192974e-01, 2.066402317110869773e-20
5.525105021004200756e-01, 2.360922648241934702e-20
5.526105221044208538e-01, 2.696004437226946701e-20
5.527105421084217429e-01, 3.077027750543534465e-20
5.528105621124225211e-01, 3.510057164649471001e-20
5.529105821164232992e-01, 4.001924876978203609e-20
5.530106021204240774e-01, 4.560323382100864188e-20
5.531106221244248555e-01, 5.193908746909720768e-20
5.532106421284256337e-01, 5.912415622202772468e-20
5.533106621324265229e-01, 6.726785240986642544e-20
5.534106821364273010e-01, 7.649307776888785817e-20
5.535107021404280792e-01, 8.693780570106292439e-20
5.536107221444288573e-01, 9.875683874082314202e-20
5.537107421484296355e-01, 1.121237593459443273e-19
5.538107621524305246e-01, 1.272330938499431567e-19
5.539107821564313028e-01, 1.443027112800687345e-19
5.540108021604320809e-01, 1.635764807686230772e-19
5.541108221644328591e-01, 1.853272134755764066e-19
5.542108421684336372e-01, 2.098599173110574186e-19
5.543108621724345264e-01, 2.375153953072611867e-19
5.544108821764353046e-01, 2.686742212545890136e-19
5.545109021804360827e-01, 3.037611292000621790e-19
5.546109221844368609e-01, 3.432498566187319183e-19
5.547109421884376390e-01, 3.876684845290485091e-19
5.548109621924385282e-01, 4.376053215421591335e-19
5.549109821964393063e-01, 4.937153828301403472e-19
5.550110022004400845e-01, 5.567275192861810447e-19
5.551110222044408626e-01, 6.274522567423922697e-19
5.552110422084416408e-01, 7.067904100320572351e-19
5.553110622124425300e-01, 7.957425419426853586e-19
5.554110822164433081e-01, 8.954193427253276658e-19
5.555111022204440863e-01, 1.007053011823326536e-18
5.556111222244448644e-01, 1.132009729869656832e-18
5.557111422284456426e-01, 1.271803315806426384e-18
5.558111622324465317e-01, 1.428110171208182147e-18
5.559111822364473099e-01, 1.602785621566510781e-18
